ID,Organisation,Sector,Subsector,Services Provided,Province,Municipality,Barangay,Status,Beneficiaries,Beneficiary Type,,,,,,,,,
1912,Philippine Red Cross,Welfare,PSS,Psychosocial Support (Film Showing),1035,103502,Landa Madrasah,Finished,71,individuals,,,,,,,,,
1913,Philippine Red Cross,Welfare,Referral,Welfare Referral,1035,103502,West Poblacion,Finished,1,individual,,,,,,,,,
1914,Philippine Red Cross,Welfare,PSS,Psychosocial Support,1035,103502,West Poblacion,Finished,60,individuals,,,,,,,,,
1916,Philippine Red Cross,Welfare,PSS,Psychosocial Support,1035,103502,East Poblacion,Finished,16,individuals,,,,,,,,,
1917,Philippine Red Cross,Health,Health,Health Care (BHCU),1035,103502,East Poblacion,Finished,76,individuals,,,,,,,,,
1918,Philippine Red Cross,Health,Transport,Ambulance Transport,1035,103502,East Poblacion,Finished,4,individuals,,,,,,,,,
1919,Philippine Red Cross,Welfare,PSS,Psychosocial Support,1035,103502,Landa Madrasah,Finished,62,individuals,,,,,,,,,
1920,Philippine Red Cross,Welfare,PSS,Psychosocial Support,1035,103502,West Poblacion,Finished,23,individuals,,,,,,,,,
1923,Philippine Red Cross,WASH,Water,Water,1035,103502,West Poblacion,Finished,,liters,,,,,,,,,
1926,Philippine Red Cross,Welfare,PSS,Psychosocial Support (Film Showing),1035,103502,West Poblacion,Finished,177,individuals,,,,,,,,,
1930,Philippine Red Cross,Welfare,PSS,Psychosocial Support,1035,103502,East Poblacion,Finished,13,individuals,,,,,,,,,
1931,Philippine Red Cross,Health,Health,Health Care (BHCU),1035,103502,East Poblacion,Finished,67,individuals,,,,,,,,,
1932,Philippine Red Cross,Health,Transport,Ambulance Transport,1035,103502,East Poblacion,Finished,4,individuals,,,,,,,,,
1933,Philippine Red Cross,Welfare,PSS,Psychosocial Support,1035,103502,Landa Madrasah,Finished,79,individuals,,,,,,,,,
1934,Philippine Red Cross,Welfare,PSS,Psychosocial Support,1035,103502,West Poblacion,Finished,42,individuals,,,,,,,,,
1936,Philippine Red Cross,WASH,Water,Water,1035,103502,West Poblacion,Finished,,liters,,,,,,,,,
1939,Philippine Red Cross,Welfare,PSS,Psychosocial Support (Film Showing),1035,103502,West Poblacion,Finished,65,individuals,,,,,,,,,
1940,Philippine Red Cross,Welfare,PSS,Psychosocial Support (Film Showing),1035,103502,West Poblacion,Finished,21,individuals,,,,,,,,,
1941,Philippine Red Cross,Health,Referral,Health Referral,1035,103502,East Poblacion,Finished,1,individual,,,,,,,,,
1942,Philippine Red Cross,Welfare,PSS,Psychosocial Support,1035,103502,West Poblacion,Finished,29,individuals,,,,,,,,,
1943,Philippine Red Cross,Welfare,PSS,Psychosocial Support,1035,103502,East Poblacion,Finished,11,individuals,,,,,,,,,
1944,Philippine Red Cross,Welfare,PSS,Psychosocial Support,1035,103502,Landa Madrasah,Finished,107,individuals,,,,,,,,,
1945,Philippine Red Cross,Welfare,PSS,Psychosocial Support,1035,103502,West Poblacion,Finished,8,individuals,,,,,,,,,
1951,Philippine Red Cross,WASH,Water,Water,1035,103502,West Poblacion,Finished,,liters,,,,,,,,,
1953,Philippine Red Cross,Health,Health,Health Care (BHCU),1035,103502,East Poblacion,Finished,60,individuals,,,,,,,,,
1954,Philippine Red Cross,Health,Transport,Ambulance Transport,1035,103502,East Poblacion,Finished,5,individuals,,,,,,,,,
1955,Philippine Red Cross,Welfare,PSS,Psychosocial Support (Film Showing),1035,103502,West Poblacion,Finished,49,individuals,,,,,,,,,
1956,Philippine Red Cross,Welfare,PSS,Psychosocial Support (Film Showing),1035,103502,West Poblacion,Finished,38,individuals,,,,,,,,,
1959,Philippine Red Cross,WASH,Water,Water,1035,103502,West Poblacion,Finished,,liters,,,,,,,,,
1968,Philippine Red Cross,Health,Health,Health Care (BHCU),1035,103502,East Poblacion,Finished,53,individuals,,,,,,,,,
1969,Philippine Red Cross,Health,Transport,Ambulance Transport,1035,103502,East Poblacion,Finished,1,individuals,,,,,,,,,
1974,Philippine Red Cross,WASH,Water,Water,1035,103502,West Poblacion,Finished,,liters,,,,,,,,,
1976,Philippine Red Cross,Relief,Food Items,Food Items (Assorted),1035,103502,West Poblacion,Finished,175,packs,,,,,,,,,
1977,Philippine Red Cross,Welfare,PSS,Psychosocial Support,1035,103502,West Poblacion,Finished,39,individuals,,,,,,,,,
1978,Philippine Red Cross,Welfare,PSS,Psychosocial Support,1035,103502,West Poblacion,Finished,33,individuals,,,,,,,,,
1979,Philippine Red Cross,Welfare,PSS,Psychosocial Support,1035,103502,Landa Madrasah,Finished,30,individuals,,,,,,,,,
1980,Philippine Red Cross,Welfare,PSS,Psychosocial Support,1035,103502,West Poblacion,Finished,17,individuals,,,,,,,,,
1981,Philippine Red Cross,WASH,Water,Water,1035,103502,East Poblacion,Finished,,liters,,,,,,,,,
1987,Philippine Red Cross,Health,Health,Health Care (BHCU),1035,103502,East Poblacion,Finished,79,individuals,,,,,,,,,
1988,Philippine Red Cross,Health,Transport,Ambulance Transport,1035,103502,East Poblacion,Finished,5,individuals,,,,,,,,,
1989,Philippine Red Cross,Welfare,PSS,Psychosocial Support (Film Showing),1035,103502,Landa Madrasah,Finished,33,individuals,,,,,,,,,
1991,Philippine Red Cross,Relief,Food Items,Food Items (Assorted),1035,103502,West Poblacion,Finished,50,individuals,,,,,,,,,
1992,Philippine Red Cross,Relief,Food Items,Food Items (Assorted),1035,103502,West Poblacion,Finished,74,packs,,,,,,,,,
1993,Philippine Red Cross,Welfare,PSS,Psychosocial Support,1035,103502,West Poblacion,Finished,47,individuals,,,,,,,,,
1994,Philippine Red Cross,Welfare,PSS,Psychosocial Support,1035,103502,East Poblacion,Finished,1,individuals,,,,,,,,,
1995,Philippine Red Cross,Welfare,PSS,Psychosocial Support,1035,103502,West Poblacion,Finished,12,individuals,,,,,,,,,
1996,Philippine Red Cross,Welfare,PSS,Psychosocial Support,1035,103502,Landa Madrasah,Finished,103,individuals,,,,,,,,,
1997,Philippine Red Cross,Welfare,PSS,Psychosocial Support,1035,103502,West Poblacion,Finished,16,individuals,,,,,,,,,
1998,Philippine Red Cross,WASH,Water,Water,1035,103502,West Poblacion,Finished,,liters,,,,,,,,,
2001,Philippine Red Cross,WASH,Water,Water,1035,103502,West Poblacion,Finished,,liters,,,,,,,,,
2006,Philippine Red Cross,Welfare,Referral,Welfare Referral,1035,103502,Landa Madrasah,Finished,3,individuals,,,,,,,,,
2007,Philippine Red Cross,Welfare,Referral,Welfare Referral,1035,103502,West Poblacion,Finished,3,individuals,,,,,,,,,
2008,Philippine Red Cross,Relief,Food Items,Food Items (Assorted),1035,103502,West Poblacion,For Deletion,52,packs,,,,,,,,,
2009,Philippine Red Cross,Relief,Non-Food Items,Solar Lamps,1035,103502,Landa Madrasah,Finished,213,pcs,,,,,,,,,
2010,Philippine Red Cross,Welfare,PSS,Psychosocial Support (Film Showing),1035,103502,West Poblacion,Finished,71,individuals,,,,,,,,,
2011,Philippine Red Cross,Welfare,PSS,Psychosocial Support,1035,103502,West Poblacion,Finished,18,individuals,,,,,,,,,
2012,Philippine Red Cross,Welfare,PSS,Psychosocial Support,1035,103502,Landa Madrasah,Finished,44,individuals,,,,,,,,,
2013,Philippine Red Cross,Welfare,PSS,Psychosocial Support,1035,103502,West Poblacion,Finished,29,individuals,,,,,,,,,
2017,Philippine Red Cross,WASH,Water,Water,1035,103502,West Poblacion,Finished,,liters,,,,,,,,,
2020,Philippine Red Cross,Health,Health,Health Care (BHCU),1035,103502,East Poblacion,Finished,66,individuals,,,,,,,,,
2021,Philippine Red Cross,Health,Transport,Ambulance Transport,1035,103502,East Poblacion,Finished,3,individuals,,,,,,,,,
2022,Philippine Red Cross,Welfare,PSS,Psychosocial Support,1035,103502,West Poblacion,Finished,23,individuals,,,,,,,,,
2023,Philippine Red Cross,Welfare,PSS,Psychosocial Support,1035,103502,East Poblacion,Finished,15,individuals,,,,,,,,,
2024,Philippine Red Cross,Welfare,PSS,Psychosocial Support,1035,103502,Landa Madrasah,Finished,64,individuals,,,,,,,,,
2025,Philippine Red Cross,Welfare,PSS,Psychosocial Support,1035,103502,West Poblacion,Finished,30,individuals,,,,,,,,,
2026,Philippine Red Cross,WASH,Water,Water,1035,103502,East Poblacion,Finished,,liters,,,,,,,,,
2029,Philippine Red Cross,WASH,Water,Water,1035,103502,West Poblacion,Finished,,liters,,,,,,,,,
2031,Philippine Red Cross,Health,Health,Health Care (BHCU),1035,103502,East Poblacion,Finished,63,individuals,,,,,,,,,
2032,Philippine Red Cross,Health,Transport,Ambulance Transport,1035,103502,East Poblacion,Finished,5,individuals,,,,,,,,,
2033,Philippine Red Cross,Health,Health,BP Taking,1035,103502,West Poblacion,Finished,31,individuals,,,,,,,,,
2045,Philippine Red Cross,Health,Health,Health Care (BHCU),1035,103502,East Poblacion,Finished,41,individuals,,,,,,,,,
2046,Philippine Red Cross,Health,Transport,Ambulance Transport,1035,103502,East Poblacion,Finished,4,individuals,,,,,,,,,
2047,Philippine Red Cross,Health,Referral,Health Referral,1035,103502,East Poblacion,Finished,4,individuals,,,,,,,,,
2048,Philippine Red Cross,WASH,Water,Water,1035,103502,West Poblacion,Finished,,liters,,,,,,,,,
2055,Philippine Red Cross,WASH,Water,Water,1035,103502,West Poblacion,Finished,,liters,,,,,,,,,
2056,Philippine Red Cross,WASH,Water,Water,1035,103502,East Poblacion,Finished,,liters,,,,,,,,,
2058,Philippine Red Cross,Health,Health,Health Care (BHCU),1035,103502,East Poblacion,Finished,44,individuals,,,,,,,,,
2059,Philippine Red Cross,Health,Transport,Ambulance Transport,1035,103502,East Poblacion,Finished,4,individuals,,,,,,,,,
2060,Philippine Red Cross,Health,Referral,Health Referral,1035,103502,East Poblacion,Finished,4,individuals,,,,,,,,,
2065,Philippine Red Cross,Welfare,PSS,Psychosocial Support,1035,103502,West Poblacion,Finished,32,individuals,,,,,,,,,
2066,Philippine Red Cross,Welfare,PSS,Psychosocial Support,1035,103502,East Poblacion,Finished,12,individuals,,,,,,,,,
2067,Philippine Red Cross,Welfare,PSS,Psychosocial Support,1035,103502,Landa Madrasah,Finished,73,individuals,,,,,,,,,
2071,Philippine Red Cross,Welfare,Referral,Welfare Referral,1035,103502,Landa Madrasah,Finished,2,individuals,,,,,,,,,
2077,Philippine Red Cross,Health,Health,Health Care (BHCU),1035,103502,East Poblacion,Finished,47,individuals,,,,,,,,,
2078,Philippine Red Cross,Health,Transport,Ambulance Transport,1035,103502,East Poblacion,Finished,1,individuals,,,,,,,,,
2079,Philippine Red Cross,Health,Referral,Health Referral,1035,103502,East Poblacion,Finished,1,individual,,,,,,,,,
2081,Philippine Red Cross,Welfare,PSS,Psychosocial Support,1035,103502,West Poblacion,Finished,24,individuals,,,,,,,,,
2087,Philippine Red Cross,WASH,Water,Water,1035,103502,West Poblacion,Finished,,liters,,,,,,,,,
2091,Philippine Red Cross,WASH,Water,Water,1035,103502,West Poblacion,Finished,,liters,,,,,,,,,
2094,Philippine Red Cross,Welfare,PSS,Psychosocial Support,1035,103502,West Poblacion,Finished,6,individuals,,,,,,,,,
2095,Philippine Red Cross,Welfare,PSS,Psychosocial Support,1035,103502,Landa Madrasah,Finished,27,individuals,,,,,,,,,
2097,Philippine Red Cross,Welfare,PSS,Psychosocial Support (Film Showing),1035,103502,West Poblacion,Finished,67,individuals,,,,,,,,,
2098,Philippine Red Cross,Welfare,PSS,Psychosocial Support (Film Showing),1035,103502,Landa Madrasah,Finished,36,individuals,,,,,,,,,
2104,Philippine Red Cross,WASH,Water,Water,1035,103502,West Poblacion,Finished,,liters,,,,,,,,,
2105,Philippine Red Cross,Health,Health,Health Care (BHCU),1035,103502,East Poblacion,Finished,65,individuals,,,,,,,,,
2109,Philippine Red Cross,Welfare,PSS,Psychosocial Support,1035,103502,West Poblacion,Finished,29,individuals,,,,,,,,,
2110,Philippine Red Cross,Welfare,PSS,Psychosocial Support,1035,103502,East Poblacion,Finished,8,individuals,,,,,,,,,
2111,Philippine Red Cross,Welfare,PSS,Psychosocial Support,1035,103502,Landa Madrasah,Finished,86,individuals,,,,,,,,,
2115,Philippine Red Cross,Welfare,RFL,I am Alive Call,1035,103502,Landa Madrasah,Finished,20,individuals,,,,,,,,,
2123,Philippine Red Cross,Health,Health,Health Care (BHCU),1035,103502,East Poblacion,Finished,58,individuals,,,,,,,,,
2124,Philippine Red Cross,Health,Transport,Ambulance Transport,1035,103502,East Poblacion,Finished,1,individuals,,,,,,,,,
2125,Philippine Red Cross,Health,Referral,Health Referral,1035,103502,East Poblacion,Finished,1,individual,,,,,,,,,
2126,Philippine Red Cross,Relief,Food Items,Food Items (Assorted),1035,103502,West Poblacion,Finished,52,packs,,,,,,,,,
2127,Philippine Red Cross,Relief,Hot Meals,Hot Meals,1035,103502,Landa Madrasah,Finished,105,individuals,,,,,,,,,
2129,Philippine Red Cross,Welfare,PSS,Psychosocial Support,1035,103502,West Poblacion,Finished,10,individuals,,,,,,,,,
2130,Philippine Red Cross,Welfare,PSS,Psychosocial Support,1035,103502,East Poblacion,Finished,15,individuals,,,,,,,,,
2131,Philippine Red Cross,Welfare,PSS,Psychosocial Support,1035,103502,Landa Madrasah,Finished,150,individuals,,,,,,,,,
2136,Philippine Red Cross,Welfare,RFL,I am Alive Call,1035,103502,Landa Madrasah,Finished,30,individuals,,,,,,,,,
2137,Philippine Red Cross,Welfare,PSS,Psychosocial Support (Film Showing),1035,103502,West Poblacion,Finished,61,individuals,,,,,,,,,
2138,Philippine Red Cross,Welfare,PSS,Psychosocial Support (Film Showing),1035,103502,Landa Madrasah,Finished,105,individuals,,,,,,,,,
2139,Philippine Red Cross,Welfare,Referral,Welfare Referral,1035,103502,Landa Madrasah,Finished,2,individuals,,,,,,,,,
2146,Philippine Red Cross,Health,Health,Health Care (BHCU),1035,103502,East Poblacion,Finished,2,individuals,,,,,,,,,
2147,Philippine Red Cross,Health,Transport,Ambulance Transport,1035,103502,East Poblacion,Finished,2,individuals,,,,,,,,,
2148,Philippine Red Cross,Health,Referral,Health Referral,1035,103502,East Poblacion,Finished,2,individuals,,,,,,,,,
2149,Philippine Red Cross,WASH,Water,Water,1035,103502,West Poblacion,Finished,,liters,,,,,,,,,
2152,Philippine Red Cross,Health,Health,Health Care (BHCU),1035,103502,East Poblacion,Finished,66,individuals,,,,,,,,,
2153,Philippine Red Cross,Health,Transport,Ambulance Transport,1035,103502,East Poblacion,Finished,4,individuals,,,,,,,,,
2154,Philippine Red Cross,Health,Referral,Health Referral,1035,103502,East Poblacion,Finished,4,individuals,,,,,,,,,
2155,Philippine Red Cross,Relief,Food Items,Food Items (Assorted),1035,103502,West Poblacion,Finished,214,packs,,,,,,,,,
2158,Philippine Red Cross,Relief,Non-Food Items,Solar Lamps,1035,103502,Landa Madrasah,Finished,12,pcs,,,,,,,,,
2159,Philippine Red Cross,Welfare,PSS,Psychosocial Support,1035,103502,West Poblacion,Finished,50,individuals,,,,,,,,,
2160,Philippine Red Cross,Welfare,PSS,Psychosocial Support,1035,103502,Landa Madrasah,Finished,305,individuals,,,,,,,,,
2169,Philippine Red Cross,Health,Health,Health Care (BHCU),1035,103502,East Poblacion,Finished,110,individuals,,,,,,,,,
2170,Philippine Red Cross,Health,Transport,Ambulance Transport,1035,103502,East Poblacion,Finished,2,individuals,,,,,,,,,
2171,Philippine Red Cross,Health,Referral,Health Referral,1035,103502,East Poblacion,Finished,2,individuals,,,,,,,,,
2172,Philippine Red Cross,Welfare,PSS,Psychosocial Support,1035,103502,Landa Madrasah,Finished,47,individuals,,,,,,,,,
2173,Philippine Red Cross,Welfare,PSS,Psychosocial Support,1035,103502,West Poblacion,Finished,40,individuals,,,,,,,,,
2179,Philippine Red Cross,WASH,Water,Water,1035,103502,West Poblacion,Finished,,liters,,,,,,,,,
2184,Philippine Red Cross,WASH,Water,Water,1035,103502,West Poblacion,Finished,,liters,,,,,,,,,
2185,Philippine Red Cross,Health,Health,Health Care (BHCU),1035,103502,East Poblacion,Finished,65,individuals,,,,,,,,,
2186,Philippine Red Cross,Health,Transport,Ambulance Transport,1035,103502,East Poblacion,Finished,3,individuals,,,,,,,,,
2187,Philippine Red Cross,Health,Referral,Health Referral,1035,103502,East Poblacion,Finished,3,individuals,,,,,,,,,
2188,Philippine Red Cross,Welfare,PSS,Psychosocial Support,1035,103502,East Poblacion,Finished,19,individuals,,,,,,,,,
2189,Philippine Red Cross,Welfare,PSS,Psychosocial Support,1035,103502,Landa Madrasah,Finished,61,individuals,,,,,,,,,
2190,Philippine Red Cross,Welfare,PSS,Psychosocial Support,1035,103502,West Poblacion,Finished,47,individuals,,,,,,,,,
2191,Philippine Red Cross,Welfare,PSS,Psychosocial Support,1035,103502,West Poblacion,Finished,86,individuals,,,,,,,,,
2195,Philippine Red Cross,Welfare,RFL,I am Alive Call,1035,103502,East Poblacion,Finished,17,individuals,,,,,,,,,
2204,Philippine Red Cross,Health,Health,Health Care (BHCU),1035,103502,East Poblacion,Finished,73,individuals,,,,,,,,,
2205,Philippine Red Cross,Health,Transport,Ambulance Transport,1035,103502,East Poblacion,Finished,1,individuals,,,,,,,,,
2206,Philippine Red Cross,Health,Referral,Health Referral,1035,103502,East Poblacion,Finished,1,individuals,,,,,,,,,
2207,Philippine Red Cross,Welfare,PSS,Psychosocial Support,1035,103502,East Poblacion,Finished,18,individuals,,,,,,,,,
2208,Philippine Red Cross,Welfare,PSS,Psychosocial Support,1035,103502,West Poblacion,Finished,54,individuals,,,,,,,,,
2209,Philippine Red Cross,Welfare,PSS,Psychosocial Support,1035,103502,West Poblacion,Finished,110,individuals,,,,,,,,,
2213,Philippine Red Cross,Welfare,RFL,I am Alive Call,1035,103502,East Poblacion,Finished,11,individuals,,,,,,,,,
2216,Philippine Red Cross,WASH,Water,Water,1035,103502,West Poblacion,Finished,,liters,,,,,,,,,
2218,Philippine Red Cross,WASH,Water,Water,1035,103502,West Poblacion,Finished,,liters,,,,,,,,,
2220,Philippine Red Cross,WASH,Hygiene Promotion,Hygiene Promotion,1035,103502,West Poblacion,Finished,62,individuals,,,,,,,,,
2221,Philippine Red Cross,Health,Health,Health Care (BHCU),1035,103502,East Poblacion,Finished,53,individuals,,,,,,,,,
2222,Philippine Red Cross,WASH,Water,Hyposol,1035,103502,West Poblacion,Finished,152,pcs,,,,,,,,,
2223,Philippine Red Cross,Relief,Non-Food Items,Solar Lamps,1035,103502,West Poblacion,Finished,152,pcs,,,,,,,,,
2224,Philippine Red Cross,Relief,Food Items,Food Items (Assorted),1035,103502,West Poblacion,Finished,152,pcs,,,,,,,,,
2225,Philippine Red Cross,Welfare,PSS,Psychosocial Support,1035,103502,East Poblacion,Finished,17,individuals,,,,,,,,,
2226,Philippine Red Cross,Welfare,PSS,Psychosocial Support,1035,103502,West Poblacion,Finished,61,individuals,,,,,,,,,
2227,Philippine Red Cross,Welfare,PSS,Psychosocial Support,1035,103502,West Poblacion,Finished,101,individuals,,,,,,,,,
2231,Philippine Red Cross,Welfare,RFL,I am Alive Call,1035,103502,East Poblacion,Finished,5,individuals,,,,,,,,,
2232,Philippine Red Cross,Welfare,Referral,Welfare Referral,1035,103502,East Poblacion,Finished,1,individuals,,,,,,,,,
2236,Philippine Red Cross,WASH,Water,Water,1035,103502,East Poblacion,Finished,,liters,,,,,,,,,
